term,lang,count,files,examples
regeln,sv,2,WellspringRepresentant_ShowingTheStorage.eng.mtf,Men först: den viktigaste regeln inom Wellspring! | Kan du den regeln så kommer nog allt att gå bra
resten,sv,2,Sebastian_CrazyParty.eng.mtf;Wallenstam_Arrival.eng.mtf,"Ååååå, kan inte Ivan komma snart med resten av ölen, jag har nästan slut redan | Bara man vet namnet så är resten enkelt..."
retail,en,2,WellspringRepresentant_MoreInstructions.eng.mtf;Yulian_AfterStalking.eng.mtf,"Hey there! The recommended retail price is $3 | OK, so you're in retail like me?"
Routine,en,2,Typer3_Razzia.eng.mtf;Typer4_Razzia.eng.mtf,Routine check | Routine check
routine,en,2,Typer3_Razzia.eng.mtf;Typer5_Razzia.eng.mtf,"No, routine check | We're performing a simple routine check"
rule,en,2,WellspringRepresentant_ShowingTheStorage.eng.mtf,But first: the most important rule at Wellspring | Know that rule and you'll do fine
rum,sv,2,Sebastian_CheckedIn.eng.mtf;Yulian_InvestigateMayor.eng.mtf,Är det här mitt rum?! | Du kanske ska kolla in Franks datorer i hans rum?
running,en,2,Roby_TryFindLodge.eng.mtf,"But I'm the only one running it now | So is it any fun, running a radio station?"
runs,en,2,Roby_TryFindLodge.eng.mtf,"Broadcasting, making sure everything runs smoothly | She's a real close to Nini, who runs the place"
Rutinkontroll,sv,2,Typer3_Razzia.eng.mtf;Typer4_Razzia.eng.mtf,Rutinkontroll | Rutinkontroll
rutinkontroll,sv,2,Typer3_Razzia.eng.mtf;Typer5_Razzia.eng.mtf,"Nej, rutinkontroll | Vi utför en enkel rutinkontroll"
rädd,sv,2,Siri_GoingHome.eng.mtf;Typer5_TheRedBag.eng.mtf,Då kommer du aldrig mer behöva vara rädd för honom | Jag är rädd att jag måste neutralisera er
Rätt,sv,2,Roby_VoluntaryTeachers.eng.mtf;Siri3.eng.mtf,"Rätt så rimligt, va? | Rätt länge nu antar jag"
råkar,sv,2,WellspringRepresentant_WellspringContact.eng.mtf;Yulian_CanSellSoda.eng.mtf,"Jag råkar vara en av deras mest framstående försäljare, globalt sett | Du råkar inte vara sugen på Wellspring Soda?"
rörelse,sv,2,Yulian_AfterStalking.eng.mtf,"Ja, det verkar vara någon slags rörelse här i staden mot det här ministeriet | Visst fan finns det en rörelse mot dem"
safe,en,2,Sebastian_CrazyParty.eng.mtf;TouristOfficeGal_Arrival.eng.mtf,It's perfectly safe | Dorisburg is known for being a very safe and secure town Dorisburg
salesmen,en,2,Receptionist_CanSellSoda.eng.mtf;WellspringRepresentant_WellspringContact.eng.mtf,"No salesmen allowed, I said | I happen to be one of their most accomplished salesmen, globally speaking"
Samt,sv,2,Receptionist_LookForModifier.eng.mtf;Typer5_TheRedBag.eng.mtf,"Samt DGZXH-230-FB Psykisk hälsa och välbefinnande | Samt datorinnehavsblankett 3, 14 och 15"
samtidigt,sv,2,Roby_ClubDotGig1.eng.mtf;Roby_ClubDotMorning.eng.mtf,Vi sänder ut på fyra frekvenser samtidigt | Vi sänder ut på fyra frekvenser samtidigt
sanningen,sv,2,WellspringRepresentant_WellspringContact.eng.mtf;Yulian_InvestigateMayor.eng.mtf,Det är sanningen | Det är sanningen
says,en,2,TouristOfficeGal_Arrival.eng.mtf;Yulian_Downtime.eng.mtf,"That's what the ministry says anyways | Official records says he has a wife, but we have no idea who she is"
seat,en,2,Sebastian_CrazyParty.eng.mtf;Siri2.eng.mtf,"Have a seat, by the way | Mind if I take a seat?"
secret,en,2,WellspringRepresentant_MoreInstructions.eng.mtf;Yulian_AfterStalking.eng.mtf,"That's a secret | Like I said, you have to be pretty paranoid to keep anything a secret around her"
security,en,2,Receptionist_CanSellSoda.eng.mtf;TeachLoops.eng.mtf,"Please leave before I call security | They've probably improved their security by now, at least I hope so"
service,en,2,TouristOfficeGal_AfterStalking.eng.mtf;Yulian_Downtime.eng.mtf,How may I be of service? | How can I be of service?
setts,sv,2,Sebastian_Backdrunk.eng.mtf;Yulian_AfterStalking.eng.mtf,"Ni hade setts på stan typ? | Hej, vi har setts förrut va?"
She's,en,2,Roby_TryFindLodge.eng.mtf;Urban_TryFindLodge.eng.mtf,"She's a real close to Nini, who runs the place | She's brrr- bright"
ship,en,2,Siri_GoingHome.eng.mtf;Yulian_FirstDay.eng.mtf,"On the ship | Down by the harbor, where the ship lands"
Shit,sv,2,Trailer.eng.mtf;Yulian_InvestigateMayor.eng.mtf,"Shit, where am I?! | Shit, verkligen?!"
short,en,2,TouristOfficeGal_WellspringContact.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf,It's just a short walk from here | I'm just taking a short break
shot,en,2,TouristOfficeGal_CanSellSoda.eng.mtf,"Mm, might but might be worth a shot | Hmm... OK, I'll give it a shot"
sick,en,2,Yulian_AfterStalking.eng.mtf;Yulian_InvestigateMayor.eng.mtf,Why should I have to pay just because someone else gets sick?! | He's got some sick video game at his place
sidan,sv,2,TouristOfficeGal_WellspringContact.eng.mtf;Yulian_InvestigateMayor.eng.mtf,"Caféet ligger rätt nära plaza, fast på andra sidan parken | Ja, det borde finnas någon dörr från andra sidan av huset"
side,en,2,TouristOfficeGal_WellspringContact.eng.mtf;Yulian_HackerTrial2.eng.mtf,"The café is pretty close to the plaza, but on the other side of the park | Yeah, it's a bit on the small side, but, you know"
simultaneously,en,2,Roby_ClubDotGig1.eng.mtf;Roby_ClubDotMorning.eng.mtf,We're broadcasting on four frequencies simultaneously | We're broadcasting on four frequencies simultaneously
sina,sv,2,TouristOfficeGal_CanSellSoda.eng.mtf;Yulian_AfterStalking.eng.mtf,"Man har sina ljusa stunder | Som sagt, man måste vara mer än paranoid om man vill behålla sina hemligheter"
Sir,en,2,Receptionist_CanSellSoda.eng.mtf;Typer5.eng.mtf,"Sir, you are testing my patience | Sir, I really don't have the time"
sista,sv,2,Siri6.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf,Gjort något kul på sista tiden? | En sista grej
Sitter,sv,2,Siri2.eng.mtf;Siri_Arrival.eng.mtf,Sitter du här igen? | Sitter du här inne helt ensam?
Själv,sv,2,SebastianGetsToKnowBernd.eng.mtf;Yulian_AfterStalking.eng.mtf,"Själv heter jag Bernd, trevligt att träffas | Själv heter jag Sebastian"
SKA,sv,2,WellspringRepresentant_ShowingTheStorage.eng.mtf;Zarah_Ghosts.eng.mtf,Lösenordet till datorn SKA vara abc123 om ingen har bytt | HON SKA FÅ!
skaffa,sv,2,TouristOfficeGal_CanSellSoda.eng.mtf;Urban_Arrival.eng.mtf,"Sen ska jag väl försöka hitta en kille och så, skaffa en större lägenhet | Amen skaffa derå!"
skattepengar,sv,2,Yulian_Downtime.eng.mtf;Yulian_InvestigateMayor.eng.mtf,"Garanterat finansierad med hjälp av mutor och fiffel med skattepengar | Gör av med våra skattepengar, förmodar jag"
skoja,sv,2,Roby_TheRedBag.eng.mtf;Yulian_AfterStalking.eng.mtf,"Nej, skoja bara. Jag hittade ingen väska. | Nä, skoja bara"
Skoja,sv,2,TouristOfficeGal_CanSellSoda.eng.mtf;Typer5_TheRedBag.eng.mtf,"Skoja bara. Jag vet inte, jag jobbar över väldigt mycket nu | Skoja bara, Roby är någon annanstans"
skor,sv,2,Typer4_CasinoNightIsOver.eng.mtf;Yulian_AfterStalking.eng.mtf,Jag köpte ett par skor här förra veckan | Jag jobbar med skor
skum,sv,2,WellspringRepresentant_ShowingTheStorage.eng.mtf;Yulian_InvestigateMayor.eng.mtf,Det är någon skum skådis typ | Han verkar inte så skum
skumt,sv,2,Urban_TryFindLodge.eng.mtf;Yulian_InvestigateMayor.eng.mtf,"Konstigh del av stan, mycket skumt folk | Det var riktigt skumt"
Skärmen,sv,2,Wallenstam_Arrival.eng.mtf,Skärmen? | Skärmen
sköta,sv,2,Roby_VoluntaryTeachers.eng.mtf;Yulian_Downtime.eng.mtf,"Ja, hur tror du annars jag kan sköta alla datorer på stationen? | Och du måste sköta det här snyggt"
slag,sv,2,WellspringRepresentant_WellspringContact.eng.mtf;Yulian_Downtime.eng.mtf,Ett intyg av något slag kanske? | Kan du komma hit ett slag?
sleeping,en,2,Siri5.eng.mtf;TouristOfficeGal_CanSellSoda.eng.mtf,Trouble sleeping again? | Are you sleeping OK?
slips,en,2,Roby_VoluntaryTeachers.eng.mtf;Typer5_TheRedBag.eng.mtf,"By the way, before it slips my mind | And computer ownership slips #3, #14 and #15"
slut,sv,2,Sebastian_CrazyParty.eng.mtf;TouristOfficeGal_CanSellSoda.eng.mtf,"Ååååå, kan inte Ivan komma snart med resten av ölen, jag har nästan slut redan | Eller oj, de verkar vara slut"
smak,sv,2,Roby_TryFindLodge.eng.mtf;TalkAboutClubDotGig1.eng.mtf,Jaha..? Du kanske inte har helt samma smak som jag | Lite för instensivt för min smak kanske
smart,sv,2,TouristOfficeGal_CanSellSoda.eng.mtf;Urban_TryFindLodge.eng.mtf,"Ah, smart tänkt! | Jääävligt smart..."
snabbt,sv,2,WellspringRepresentant_MoreInstructions.eng.mtf;Yulian_Downtime.eng.mtf,"Ja men det här går snabbt | Skulle jag kunna få ta en kaffe lite snabbt, är så jäkla trött"
snacka,sv,2,Roby_Arrival.eng.mtf;Yulian_FirstDay.eng.mtf,"Måste jobba, kan vi snacka senare? | Scshhh... vi kan inte snacka om sånt ute på en allmän plats så här"
snackar,sv,2,TouristOfficeGal_CanSellSoda.eng.mtf;Yulian_FirstDay.eng.mtf,Jag fattar ärligt talat ingenting vad snackar om | Vad snackar du om?
snatches,en,2,Roby_ClubDotGig1.eng.mtf;Roby_ClubDotMorning.eng.mtf,Get it out of the building before a bureaucrat snatches it | Get it out of the building before a bureaucrat snatches it
snygging,sv,2,Sebastian_CrazyParty.eng.mtf;ShitUrbanSays.eng.mtf,Tjena snygging! | Hallå snygging!
sold,en,2,WellspringRepresentant_MoreInstructions.eng.mtf,Earnings and number of cans sold | And then you type in how much you've sold and transfer the money
solen,sv,2,WellspringRepresentant_ShowingTheStorage.eng.mtf;Yulian_CanSellSoda.eng.mtf,Du får kolla på solen | Perfekt dag för att bara sitta å slappa i solen
solution,en,2,Wallenstam_Arrival.eng.mtf,The solution is in the name | The solution..?!
somehow,en,2,Roby_ClubDotGig1.eng.mtf;Roby_ClubDotMorning.eng.mtf,Perhaps I can help you out somehow | Perhaps I can help you out somehow
Someone,en,2,Typer2_StrangeExplosion.eng.mtf;Zarah_Ghosts.eng.mtf,"Someone will come soon, I'm sure | Someone's coming"
Something,en,2,TalkAboutClubDotGig1.eng.mtf;Wallenstam_AfterGhostVisit.eng.mtf,Something came up | Something you care about
somewhere,en,2,Typer5_TheRedBag.eng.mtf;Yulian_YouAreMemberNow.eng.mtf,"Just kidding, Roby is somewhere else | Now don't got losing that somewhere"
son,en,2,ShitUrbanSays.eng.mtf;TestTalkToPersonWithNoFreePoints.eng.mtf,"I tell you son, I tell you! | Hello son"
Sorry,sv,2,TouristOfficeGal_CanSellSoda.eng.mtf;Yulian_InvestigateMayor.eng.mtf,"Sorry | Sorry, trodde du visste"
sparken,sv,2,WellspringRepresentant_TryFindLodge.eng.mtf;Yulian_CanSellSoda.eng.mtf,Det verkar som att du fått sparken | Jag antar att jag får sparken
speciell,sv,2,Receptionist_LookForModifier.eng.mtf;Siri2.eng.mtf,"Eh, ingen speciell | man känner sig speciell som får uppleva det"
spot,en,2,TouristOfficeGal_AfterStalking.eng.mtf;Yulian_InvestigateMayor.eng.mtf,"I mean, it's an impressive building and all but it's not really a popular touris | Did he spot you?"
springa,sv,2,Roby_ClubDotGig1.eng.mtf;Roby_ClubDotMorning.eng.mtf,Jag måste springa nu! | Jag måste springa nu!
spänn,sv,2,Roby_TheRedBag.eng.mtf;Wallenstam_AfterGhostVisit.eng.mtf,"100 spänn, är det OK? | Du kan få 100 spänn"
spårvagnen,sv,2,TouristOfficeGal_WellspringContact.eng.mtf;Wallenstam_Arrival.eng.mtf,"Kan jag inte ta spårvagnen? | Nej, spårvagnen"
square,en,2,TouristOfficeGal_CanSellSoda.eng.mtf,It's right in the middle of the square | It's right in the middle of the square
stad,sv,2,SecretTalkAtTopFloor.eng.mtf;TouristOfficeGal_Arrival.eng.mtf,Jag tror verkligen att en sådan produktion hade varit bra för vår stad | Dorisburg är känt för att vara en mycket säker stad
stadshuset,sv,2,TeachLoops.eng.mtf;WellspringRepresentant_WellspringContact.eng.mtf,Jag glömmer aldrig när jag och Albert knäckte låsen inne på stadshuset | Bakom stadshuset skulle man kunna säga
stannar,sv,2,Sebastian_CrazyParty.eng.mtf;TeachLoops.eng.mtf,Är det OK om jag stannar kvar ett tag Petra? | Eller ja... tills datorn stannar i alla fall
Star,sv,2,TouristOfficeGal_Arrival.eng.mtf,Är det Hotel Devotchka eller Grand Chrystal Star? | är du säker att det var Grand Chrystal Star?
Star,en,2,TouristOfficeGal_Arrival.eng.mtf,Is it perhaps the Devotchka or Grand Chrystal Star? | You sure it's the Grand Chrystal Star?
stark,sv,2,WellspringRepresentant_ShowingTheStorage.eng.mtf,Och hur stark man är | Jag är rätt stark ändå
statue,en,2,TouristOfficeGal_AfterStalking.eng.mtf;TouristOfficeGal_CanSellSoda.eng.mtf,"You had checked out that statue by the Plaza already, right? | Did you check out the statue?"
statyn,sv,2,TouristOfficeGal_AfterStalking.eng.mtf;TouristOfficeGal_CanSellSoda.eng.mtf,Du hade kollat in statyn på Plaza eller? | Har du kollat på statyn?
Stay,en,2,Yulian_FirstDay.eng.mtf;Zarah_Ghosts.eng.mtf,Stay vigilant! | Stay calm Albert
still,en,2,Sebastian_CrazyParty.eng.mtf;TestStability.eng.mtf,"Calm down Pixie, we still have some left | Am I still on?"
Stopp,sv,2,Svante_Arrival.eng.mtf;Typer5_TheRedBag.eng.mtf,Stopp där! | Stopp!
storage,en,2,WellspringRepresentant_TryFindLodge.eng.mtf;WellspringRepresentant_WellspringContact.eng.mtf,I was just showing a new guy our storage unit | Do you have the time to see our can storage now?
storm,en,2,Typer1_FirstDay.eng.mtf;Typer3_Arrival.eng.mtf,A real shit storm | I'm sorry but I'll have to fill in a form just because you happened to storm in 
Strange,en,2,SebastianStartsComputers.eng.mtf;Yulian_Ghosts.eng.mtf,"Strange thingamabob, this! | Strange, I don't know"
stressad,sv,2,Typer4_Arrival.eng.mtf;WellspringRepresentant_MoreInstructions.eng.mtf,"Jag är oerhört stressad just nu | Du jag är lite stressad just nu, är på väg till en grej"
strong,en,2,WellspringRepresentant_ShowingTheStorage.eng.mtf,And how strong you are | I'm pretty strong after all
stå,sv,2,TouristOfficeGal_AfterStalking.eng.mtf;Yulian_Downtime.eng.mtf,Vad kan jag stå till tjänst med? | Vad kan jag stå till tjänst med?
står,sv,2,TouristOfficeGal_CanSellSoda.eng.mtf,Den står mitt på torget | Den står mitt på torget
störa,sv,2,Typer1_TryFindLodge.eng.mtf;Yulian_DidYouStealTheFiles.eng.mtf,"Ok, då ska jag inte störa | Ja, jag vill inte störa"
största,sv,2,Yulian_Downtime.eng.mtf;Yulian_InvestigateMayor.eng.mtf,"Han har det största, det har tre ingångar | Ok, då måste du vidta största möjliga försiktighet"
such,en,2,Trailer.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf,Thanks Sebastian! You're such a nice guy | Is it OK to set up shop at the Café and at clubs and such?
sucks,en,2,TouristOfficeGal_CanSellSoda.eng.mtf;Yulian_Downtime.eng.mtf,"Yeah, It just sucks that there aren't any good ones around | Yeah, it sucks"
sun,en,2,WellspringRepresentant_ShowingTheStorage.eng.mtf;Yulian_CanSellSoda.eng.mtf,You'll have to look for the sun | Perfect day for chillaxing in the sun
sup,en,2,Roby_TryFindLodge.eng.mtf;WellspringRepresentant_TryFindLodge.eng.mtf,"Hey man, 'sup? | 'sup?"
superenkelt,sv,2,Roby_ClubDotGig1.eng.mtf;Roby_ClubDotMorning.eng.mtf,"Ja, verkar superenkelt | Ja, verkar superenkelt"
suppose,en,2,Roby_TryFindLodge.eng.mtf;Yulian_Ghosts.eng.mtf,Alright...? I suppose you might not share my tastes | I suppose so...
sweet,en,2,Sebastian_CrazyParty.eng.mtf;Urban_ClubDotGig1.eng.mtf,"Oh thanks Seb! You're so damn sweet | Damn, sweet..."
säg,sv,2,TranslationTest.eng.mtf;Yulian_InvestigateMayor.eng.mtf,Försök säg det här då | Ja men säg till om du hittar något annat
Säg,sv,2,WellspringRepresentant_WellspringContact.eng.mtf,Säg till om ni ändrar er | Inte? Säg till när ni kan då
säkert,sv,2,Yulian_InvestigateMayor.eng.mtf;Zarah_Ghosts.eng.mtf,"Försök mer, det finns säkert ett sätt | Det är säkert HON som har snott den!"
säljandet,sv,2,WellspringRepresentant_MoreInstructions.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf,Lycka till med säljandet | Hur går det med säljandet?
Säljer,sv,2,WellspringRepresentant_MoreInstructions.eng.mtf;WellspringRepresentant_TryFindLodge.eng.mtf,"Säljer man mest så får man ett pris | Säljer läsk, jag är Wellsprings bäste försäljare här i staden"
Sätt,sv,2,Sebastian_CrazyParty.eng.mtf;Siri6.eng.mtf,Sätt dig ner förresten | Sätt dig ner är du snäll
sågs,sv,2,WellspringRepresentant_MoreInstructions.eng.mtf;Yulian_CanSellSoda.eng.mtf,Det var en viktig grej som jag inte hann gå igenom med dig sist vi sågs | Ja vi sågs tidigare ja
sån,sv,2,Receptionist_LookForModifier.eng.mtf;Urban_Arrival.eng.mtf,Jag skulle vilja få tag på en sån här 'modifierare' | Du är en sån där man kan lita på
Tackar,sv,2,SebastianTalksWithBerndAboutBirds.eng.mtf;Urban_TryFindLodge.eng.mtf,"Tackar tackar | Tackar, tackar!"
tackar,sv,2,SebastianTalksWithBerndAboutBirds.eng.mtf;Urban_TryFindLodge.eng.mtf,"Tackar tackar | Tackar, tackar!"
tagit,sv,2,Skurk_SodaStorageBreakIn.eng.mtf;Yulian_InvestigateMayor.eng.mtf,Har du tagit av läsken? | Låt mig inte ångra att jag tagit med dig här
Takes,en,2,WellspringRepresentant_ShowingTheStorage.eng.mtf;Yulian_InvestigateMayor.eng.mtf,Takes a while to get up to speed | Takes a heck of a while but usually works at least
talas,sv,2,Receptionist_LookForModifier.eng.mtf;Yulian_YouAreMemberNow.eng.mtf,"Nej, jag har inte hört talas om några sådana | Vi får talas vid mer senare"
talent,en,2,WellspringRepresentant_ShowingTheStorage.eng.mtf,And not everyone has the talent for selling | I think I have some talent at least
Talk,en,2,Yulian_InvestigateMayor.eng.mtf,"Talk to Frank, he should be able to show you some of that stuff | Talk to you later"
talked,en,2,Typer4_CasinoNightIsOver.eng.mtf;Yulian_InvestigateMayor.eng.mtf,But I have already talked to her! | He talked to some guy at some point
task,en,2,WellspringRepresentant_WellspringContact.eng.mtf;Yulian_Downtime.eng.mtf,"Yeah, it's not an easy task | Your task is to investigate his daily routines more closely"
tasty,en,2,Yulian_CanSellSoda.eng.mtf,"No, it's really tasty! | Feel like a tasty Wellspring Soda?"
test,en,2,Yulian_HackerTrial2.eng.mtf;Yulian_YouAreMemberNow.eng.mtf,"Excuse me, could you help me with the test? | What did you think of the test?"
Testa,sv,2,Yulian_FirstDay.eng.mtf;Yulian_InvestigateMayor.eng.mtf,Testa att fråga på turistbyrån där borta i hörnet | Testa det!
thank,en,2,Roby_TryFindLodge.eng.mtf;Yulian_FirstDay.eng.mtf,"Oh, thank you | OK, thank you very much!"
Thank,en,2,SellSodaToBob.eng.mtf;Yulian_YouAreMemberNow.eng.mtf,Thank you! | Thank you for giving me this opportunity!
That'd,en,2,Roby_ClubDotGig1.eng.mtf;Roby_ClubDotMorning.eng.mtf,That'd be real cool of you | That'd be real cool of you
that'll,en,2,WellspringRepresentant_WellspringContact.eng.mtf;Yulian_Downtime.eng.mtf,"Mhm... that'll take way too much time, I'm afraid | Awesome, that'll be useful"
the,sv,2,Trailer.eng.mtf,I'm the gardener | I take care of all the trees and plants here in Dorisburg
The,sv,2,Yulian_YouAreMemberNow.eng.mtf,"Hur som helst, du ska få din nyckel hit till The Lodge | Är det ok om man lämnar saker här nere i The Lodge under natten?"
there,sv,2,SendMessages.eng.mtf;Trailer.eng.mtf,"Anybody there? | Hi there, do you want a coffee?"
This,sv,2,TestStability.eng.mtf;Trailer.eng.mtf,This is going to hurt... | This my friend...
Thought,en,2,TranslationTest.eng.mtf;Yulian_InvestigateMayor.eng.mtf,Thought so | Thought so
throw,en,2,TouristOfficeGal_CanSellSoda.eng.mtf;Wallenstam_AfterGhostVisit.eng.mtf,But don't go wandering inside or they'll throw you out | I can throw you a hundred
tiden,sv,2,Siri6.eng.mtf;Zarah_Ghosts.eng.mtf,Gjort något kul på sista tiden? | Han har varit så grinig den senaste tiden
tillkallar,sv,2,Receptionist_Arrival.eng.mtf;Receptionist_CanSellSoda.eng.mtf,Gå innan jag tillkallar polis | Gå innan jag tillkallar vakter
tip,en,2,TouristOfficeGal_CanSellSoda.eng.mtf;Yulian_InvestigateMayor.eng.mtf,"OK, thanks for the tip | Good tip"
titta,sv,2,TeachLoops.eng.mtf;TouristOfficeGal_CanSellSoda.eng.mtf,"Och så kan du titta igenom innehållet i listor | Kanske titta på Ministeriet, det är ju rätt häftigt"
tjänst,sv,2,TouristOfficeGal_AfterStalking.eng.mtf;Yulian_Downtime.eng.mtf,Vad kan jag stå till tjänst med? | Vad kan jag stå till tjänst med?
together,en,2,TouristOfficeGal_CanSellSoda.eng.mtf;Yulian_Downtime.eng.mtf,"Then I guess I should try to find a decent guy, get a decent-sized a apartment t | No, no one has ever seen them together"
torget,sv,2,TouristOfficeGal_CanSellSoda.eng.mtf,Den står mitt på torget | Den står mitt på torget
Totally,en,2,Roby_TheRedBag.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf,Totally | Totally fine
Trash,en,2,Wallenstam_AfterGhostVisit.eng.mtf,Trash cans? | Trash cans...
trevligt,sv,2,SebastianGetsToKnowBernd.eng.mtf;Yulian_FirstDay.eng.mtf,"Själv heter jag Bernd, trevligt att träffas | Vet du något trevligt ställe att besöka här i stan?"
trick,sv,2,WellspringRepresentant_MoreInstructions.eng.mtf,"Jag har lite trick som jag brukar använda | Jaha, vadå för trick?"
tricks,en,2,WellspringRepresentant_MoreInstructions.eng.mtf,"I have a few tricks up my sleeve | OK, what kind of tricks?"
trodde,sv,2,Yulian_InvestigateMayor.eng.mtf,"Dessutom trodde jag att du bruteforcade alla dörrar vid det här laget? | Sorry, trodde du visste"
trouble,en,2,Typer4_CasinoNightIsOver.eng.mtf;Yulian_Ghosts.eng.mtf,"You're in deep trouble, I can assure you! | Please don't try that, you'll just get in trouble"
Trust,en,2,Urban_Arrival.eng.mtf;Yulian_CanSellSoda.eng.mtf,Trust me | Trust me
trustworthy,en,2,Urban_Arrival.eng.mtf;WellspringRepresentant_WellspringContact.eng.mtf,"You're a trustworthy sort, I can tell | It'll have to do. You seem somewhat trustworthy"
trycker,sv,2,Roby_TryFindLodge.eng.mtf;SebastianStartsComputers.eng.mtf,Är det OK om jag trycker lite på knappar och sånt här inne? | Vad händer när man trycker på den här då?
turistmål,sv,2,TouristOfficeGal_AfterStalking.eng.mtf,Några nya tips på turistmål? | Det är ju en imponerande byggnad men det är inte något jättepopulärt turistmål
Tycker,sv,2,Siri4.eng.mtf;Siri6.eng.mtf,Tycker du? | Tycker du att jag...
Ugh,en,2,Sebastian_ClubDotGig1.eng.mtf;Urban_CanSellSoda.eng.mtf,"Ugh, I'm not feeling well | Ugh, I don't really want anything anyway"
Uhh,en,2,Receptionist_Arrival.eng.mtf;Urban_Arrival.eng.mtf,Uhh | Uhh....
undan,sv,2,Typer2_StrangeExplosion.eng.mtf;Yulian_Ghosts.eng.mtf,Håll dig undan grabben | De kan inte få komma undan med det här
undrade,sv,2,TouristOfficeGal_AfterStalking.eng.mtf;WellspringRepresentant_MoreInstructions.eng.mtf,Var det något mer du undrade? | Ja jag undrade faktiskt vad jag skulle göra med dem
Undrar,sv,2,SebastianInspectsFuseboxes.eng.mtf;SebastianStartsComputers.eng.mtf,Undrar vad de här är till för egentligen... | Undrar vad den här gör..?
unfortunately,en,2,SebastianGetsToKnowBernd.eng.mtf;TouristOfficeGal_Arrival.eng.mtf,"Yeah, unfortunately | Yep, unfortunately"
Unfortunately,en,2,SebastianGetsToKnowBernd.eng.mtf;Urban_CanSellSoda.eng.mtf,Unfortunately??! | Unfortunately not
unit,en,2,Receptionist_StrangeExplosion.eng.mtf;WellspringRepresentant_TryFindLodge.eng.mtf,We have a number of departmental heads and unit leaders | I was just showing a new guy our storage unit
unless,en,2,WellspringRepresentant_ShowingTheStorage.eng.mtf;Yulian_CanSellSoda.eng.mtf,"The password SHOULD be abc123 unless someone changed it | Yeah, unless you've got more important things to do"
uppe,sv,2,Typer4_CasinoNightIsOver.eng.mtf;Yulian_DidYouStealTheFiles.eng.mtf,"Var god och gå upp till affären där uppe så kan expediten hjälpa dig där | Sebastian, kan vi ta det om en kvart eller så, jag är mitt uppe i en grej här?"
uppgift,sv,2,WellspringRepresentant_WellspringContact.eng.mtf;Yulian_Downtime.eng.mtf,"Ja, det är ingen lätt uppgift | Din uppgift är att undersöka hans dagliga rutiner närmare"
uppgifter,sv,2,Yulian_Downtime.eng.mtf,"Vi har fått in extremt intressanta uppgifter angående borgmästaren, George Longs | Enligt officiella uppgifter har han en fru men vi vet inte vem hon är"
Using,en,2,TeachLoops.eng.mtf;Yulian_InvestigateMayor.eng.mtf,Using loops you can try out many different combinations | Using a loop inside the key
Utmärkt,sv,2,Yulian_Downtime.eng.mtf,Utmärkt | Utmärkt
Vackert,sv,2,Receptionist_LookForModifier.eng.mtf;Yulian_CanSellSoda.eng.mtf,Vackert väder idag | Vackert väder ikväll
vanligt,sv,2,TouristOfficeGal_Arrival.eng.mtf;TouristOfficeGal_WellspringContact.eng.mtf,"Så bra, det är rätt vanligt att folk går vilse i den här staden | ... som vanligt!"
var,en,2,Roby_VoluntaryTeachers.eng.mtf,You summon em with the word var | var name = 'Roby'
varje,sv,2,WellspringRepresentant_MoreInstructions.eng.mtf;Yulian_Ghosts.eng.mtf,Du... måste jag registrera försäljning varje dag? | Hon brukar lämna sitt flådiga hus vid Plaza varje morgon
Vart,sv,2,Skurk_Arrival.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf,Vart är du på väg? | Vart är du på väg?
vatten,sv,2,Sebastian_Backdrunk.eng.mtf;Yulian_CanSellSoda.eng.mtf,Och kom ihåg att dricka vatten! | Jag dricker bara vatten
veckan,sv,2,SecretTalkAtTopFloor.eng.mtf;Typer4_CasinoNightIsOver.eng.mtf,Kom över till mig och skriv på nu i veckan | Jag köpte ett par skor här förra veckan
viktigare,sv,2,Yulian_CanSellSoda.eng.mtf;Yulian_Downtime.eng.mtf,"Ja, om man inte har viktigare saker för sig så | Jag har viktigare saker att ordna med här"
viktigaste,sv,2,WellspringRepresentant_ShowingTheStorage.eng.mtf;WellspringRepresentant_WellspringContact.eng.mtf,Men först: den viktigaste regeln inom Wellspring! | Men jag har bara tid att lära dig det viktigaste idag
vila,sv,2,Sebastian_Backdrunk.eng.mtf;Wallenstam_Arrival.eng.mtf,"Haha nä du måste vila, det ser jag på dig | Men jag gillar att vila fötterna"
vilja,sv,2,Receptionist_LookForModifier.eng.mtf;TouristOfficeGal_AfterStalking.eng.mtf,Jag skulle vilja få tag på en sån här 'modifierare' | Jag skulle vilja ha mer information om det här 'datorministeriet'
vilse,sv,2,TouristOfficeGal_Arrival.eng.mtf;WellspringRepresentant_WellspringContact.eng.mtf,"Så bra, det är rätt vanligt att folk går vilse i den här staden | Lite vilse..."
visade,sv,2,WellspringRepresentant_TryFindLodge.eng.mtf,Du visade inte tillräckligt engagemang tyckte chefen | Jag visade just en ny kille vårat lager
visit,en,2,Yulian_FirstDay.eng.mtf,Do you know of any nice places to visit here in town? | Should I go visit a basement?
