term,lang,count,files,examples
connotations,en,1,Gunnar_LookForModifier.eng.mtf,I don't particularly fancy the connotations of the word
conquer,en,1,GetInvitedToBarYvonne.eng.mtf,In that case you have to try to conquer your fear!
contacts,en,1,Elsa_AfterStalking.eng.mtf,You don't happen to have any contacts at the Computer Ministry?
contemplate,en,1,Fib_Arrival.eng.mtf,"It's pretty nice, gives you time to contemplate life and things"
contraption,en,1,Hank_AfterStalking.eng.mtf,And this contraption here of course
contraptions,en,1,Hank_AfterStalking.eng.mtf,"Modifiers, contraptions like this one!"
control,en,1,Hank_SecondLecture.eng.mtf,With its help you can control what'll happen
convenient,en,1,Hank_AfterStalking.eng.mtf,Things that make everyday life much more convenient!
convinced,en,1,Hank_AfterStalking.eng.mtf,You don't seem convinced?
cooled,en,1,Felix_DiscoBall.eng.mtf,Pixie might be able to help once she's cooled off a bit Pixie
Coooolt,sv,1,Gunnar_LookForModifier.eng.mtf,Coooolt
Coooool,en,1,Gunnar_LookForModifier.eng.mtf,Coooool
cops,en,1,Hank_FirstLecture.eng.mtf,You might find yourself in a pickle if the cops catch you hacking stuff downtown
copy,en,1,Fib_AfterStalking.eng.mtf,You can copy that pattern for your own programs
could've,en,1,Gunnar_FirstDay.eng.mtf,"But it could've been a much better place, I can tell you that much"
courthouse,en,1,Hank_FirstDay.eng.mtf,It's right behind the courthouse and the park
cover,en,1,Hank_FirstLecture.eng.mtf,"I'll just cover the basics today, I don't think we have time for more"
cowards,en,1,Felix_AfterStalking.eng.mtf,It's not like we're cowards or anything
cracking,en,1,Frank_HackerTrial1.eng.mtf,I specialize in cracking encryption and other security measures
crappy,en,1,Hank_OldStuffAboutHackingDevice.eng.mtf,"So much frickin' crappy, hacky code inside those walls, it's embarrassing"
Crappy,en,1,Hank_OldStuffAboutHackingDevice.eng.mtf,Crappy code?
crates,en,1,Harry_Arrival.eng.mtf,New crates leaving every week
Crazy,en,1,Felix_AfterStalking.eng.mtf,Crazy
crazy,sv,1,Hank_SecondLecture.eng.mtf,Om du vill testa något riktigt crazy kan du lägga in din loop i en annan loop
create,en,1,Hank_SecondLecture.eng.mtf,You use it to create functions that don't return an answer
created,en,1,Fib_Arrival.eng.mtf,"But the end result can be striking, I'll show you some flowers I've created"
creative,en,1,GetToKnowDorian.eng.mtf,My creative process requires absolute presence
creature,en,1,Felix_AfterGhostVisit.eng.mtf,There was some kind of creature in my room last night
creeps,en,1,Felix_AfterGhostVisit.eng.mtf,Heck dude! This creeps me out!
creepy,sv,1,Fib_YouAreMemberNow.eng.mtf,Det här är creepy
creepy,en,1,Fib_YouAreMemberNow.eng.mtf,This is creepy
cross,en,1,Felix_CasinoHeist.eng.mtf,"You cross the railroad tracks, there's a bridge"
cruel,en,1,GetToKnowDorian.eng.mtf,This cruel world
cryptic,en,1,Frank_AfterGhostVisit.eng.mtf,"Yes, but she was a bit cryptic"
customize,en,1,Gunnar_LookForModifier.eng.mtf,"But you can always customize that stuff yourself, of course"
cuts,en,1,GetToKnowDorian.eng.mtf,that cuts you?
cuz,en,1,Felix_TryFindLodge.eng.mtf,"'cuz if not, I gotta ask you to take a hike"
D'ya,en,1,Hank_AfterStalking.eng.mtf,D'ya have one of your own?
d'you,en,1,Hank_FirstLecture.eng.mtf,"Hey, d'you know what I realized?"
dagar,sv,1,Elsa_SayHiToHer.eng.mtf,Jag trodde det skulle ta några dagar
damnit,en,1,Harry_TryFindLodge.eng.mtf,"Oh, damnit"
danger,en,1,Felix_AfterGhostVisit.eng.mtf,You think I might be in danger?
data,sv,1,Elsa_Arrival.eng.mtf,Du jobbar med data eller?
dating,en,1,Felix_TryFindLodge.eng.mtf,"You know she's dating someone, right?"
Dator,sv,1,Felix_DiscoBall.eng.mtf,"Dator?! Jag är grym, vi hade en programmeringskurs på gymnasiet"
datoranvändning,sv,1,Frank_AfterGhostVisit.eng.mtf,Och deras eventuella sammankoppling med överdriven datoranvändning
datorern,sv,1,Hank_AfterStalking.eng.mtf,"Och datorern såklart, de är ju lättast att programmera om"
dealar,sv,1,Felix_DiscoBall.eng.mtf,Kom förbi där när jag jobbar så dealar vi med det då
Dear,en,1,Frank_CasinoHeist.eng.mtf,Dear lord...
decimeter,sv,1,Felix_PyjamasParty.eng.mtf,"Släppa ner axlarna en decimeter, chilla liksom"
deets,en,1,Felix_AfterStalking.eng.mtf,"I don't have all the deets, but the Ministry's a real piece of work"
definitivt,sv,1,Felix_AfterPyjamas.eng.mtf,Men du borde definitivt gå dit ändå
delarna,sv,1,Hank_FirstLecture.eng.mtf,"Du får leta upp de andra delarna själv, det är bara att rota runt"
delicious,en,1,Emma_CanSellSoda.eng.mtf,"Yes, but not just any soda! It's fabulously delicious"
delighted,en,1,George_GamblingTonight.eng.mtf,I'm delighted that you agree
Dem,sv,1,Elsa_AfterStalking.eng.mtf,"Dem gillar jag inte, de är otäcka"
demands,en,1,GetToKnowDorian.eng.mtf,Every fiber of my being demands it be
department,en,1,Harry_TryFindLodge.eng.mtf,Nah... I think she's in the warehouse department
deppiga,sv,1,Felix_CakeParty.eng.mtf,Alla verkar rätt deppiga
Deras,sv,1,Emma_PyjamasParty.eng.mtf,Deras första skiva var mycket bättre än det här
detail,en,1,Hank_SecondLecture.eng.mtf,One important detail is the function GetUser()
detalj,sv,1,Hank_SecondLecture.eng.mtf,En viktig detalj är funktionen GetUser()
detaljerna,sv,1,Felix_AfterGhostVisit.eng.mtf,"Hur fan det nu kunde gå till, han förklarade inte detaljerna"
deviant,en,1,GetToKnowDorian.eng.mtf,This is the home of the deviant and outcast
device,sv,1,Frank_CasinoHeist.eng.mtf,Det enda du behöver är en extra device
devices,en,1,Gunnar_LookForModifier.eng.mtf,"I don't sell devices with greater authorization unlocked, that's too risky"
Devotchka,sv,1,Hank_AfterGhostVisit.eng.mtf,Du känner inte till några legender om hotell Devotchka?
Devotchka,en,1,Hank_AfterGhostVisit.eng.mtf,Have you heard of any legends about the hotel Devotchka?
dial,en,1,FoundServerBasement.eng.mtf,Is it OK if I use that big computer there? The one with the dial
Dig,sv,1,GetToKnowDorian.eng.mtf,Dig
digging,en,1,Frank_CasinoHeist.eng.mtf,You just have to connect a modifier to your own device and start digging around 
dikter,sv,1,GetToKnowDorian.eng.mtf,Menar du att du skriver dikter?
Diktkonsten,sv,1,GetToKnowDorian.eng.mtf,Diktkonsten har valt mig att vara dess fanbärare
Dina,sv,1,Felix_DiscoBall.eng.mtf,Dina tjejkompisar är lite jobbiga
dire,en,1,GetToKnowDorian.eng.mtf,But risking one's body is never as dire as risking one's very soul
directions,en,1,GetInvitedToYouShouldTryToo.eng.mtf,"OK, just ask someone for directions if it comes to that"
disappointed,en,1,GetToKnowDorian.eng.mtf,You will not be disappointed!
discuss,en,1,Hank_SecondLecture.eng.mtf,Maybe we should discuss how to use 'if'?
disgusting,en,1,George_HookOnLongson.eng.mtf,You're disgusting
diskett,sv,1,Hank_FirstLecture.eng.mtf,Jag har alla delar på diskett här i båten någonstans...
DisplayGraphics,sv,1,Hank_SecondLecture.eng.mtf,Du måste anropa DisplayGraphics() efter varje loop bara
DisplayGraphics,en,1,Hank_SecondLecture.eng.mtf,Just call DisplayGraphics() after every loop
Ditto,en,1,Hank_CanSellSoda.eng.mtf,Ditto
dizzy,en,1,Hank_FirstLecture.eng.mtf,"Jeez, my head, this stuff is making me all dizzy"
DJ,en,1,Frank_ClubDotGig1.eng.mtf,Who started my DJ set?!?
DJ-set,sv,1,Frank_ClubDotGig1.eng.mtf,Vem har satt igång mitt DJ-set?!?
DJing,en,1,GetInvitedToBarYvonne.eng.mtf,I'm DJing at Bar Yvonne tonight
dock,en,1,Hank_FirstDay.eng.mtf,"Maybe try the harbor, you'll find a nice place there frequented by the dock work"
docks,en,1,Gunnar_Arrival.eng.mtf,By the docks
doin,en,1,Felix_Arrival.eng.mtf,"Ey, whaddaya doin'?!"
Dom,sv,1,Hank_TryFindLodge.eng.mtf,Dom är ju ofta det
door's,en,1,Felix_Arrival.eng.mtf,That door's locked for a reason!
doorbell,en,1,GetInvitedToYouShouldTryToo.eng.mtf,Then ring the doorbell at house #2
Dope,en,1,Felix_AfterStalking.eng.mtf,Dope
Doris,sv,1,Felix_AfterPyjamas.eng.mtf,Du tänker nog på Doris hus
Doris,en,1,Felix_AfterPyjamas.eng.mtf,You're probably thinking of Doris' house
Dorisburgs,sv,1,George_InvestigateMayor.eng.mtf,"Dorisburgs starke man, även kallad"
dork,en,1,Elsa_SayHiToHer.eng.mtf,He's such a dork
dough,en,1,Hank_CanSellSoda.eng.mtf,"But that's cool, here's the dough"
Down,en,1,Harry_TryFindLodge.eng.mtf,"Down in the basement, that is"
downbeat,en,1,Frank_ClubDotGig1.eng.mtf,Do you have anything more downbeat?
downer,en,1,Felix_AfterGhostVisit.eng.mtf,Lemme know if you'd like a downer to chill you out
Downtown,en,1,Felix_PyjamasParty.eng.mtf,"Downtown, next to café Ponty"
drag,sv,1,Emma_CanSellSoda.eng.mtf,Så jag gick hit till den här baren för att se om det var något drag
drain,en,1,GetInvitedToYouShouldTryToo.eng.mtf,"No, straight down the drain"
draws,en,1,Hank_SecondLecture.eng.mtf,That function is what actually draws the lines
dream,en,1,Hank_AfterStalking.eng.mtf,Bit of a dream job if you enjoy tinkering with things and fixing stuff
dreams,en,1,Emma_CanSellSoda.eng.mtf,I'm the man of your dreams
dricka,sv,1,Hank_CanSellSoda.eng.mtf,Ja man kan väl dricka vatten där också antar jag
drink,sv,1,Emma_CanSellSoda.eng.mtf,"Du, kan inte du köpa en drink till mig?"
drives,en,1,Hank_AfterStalking.eng.mtf,"So many bugs at the hotel, drives me nuts"
drunk,en,1,Felix_DiscoBall.eng.mtf,I've noticed that beer gets me really drunk
dryg,sv,1,Hank_AfterGhostVisit.eng.mtf,En dryg person som bor här i stan
dryga,sv,1,Felix_AfterStalking.eng.mtf,Jag har inte perfekt koll men de är jävligt dryga
drömjobb,sv,1,Hank_AfterStalking.eng.mtf,Lite av ett drömjobb om man gillar att greja och fixa
drömmar,sv,1,Emma_CanSellSoda.eng.mtf,Jag är mannen från dina drömmar
DU,sv,1,FoundServerBasement.eng.mtf,"Vänta nu, vad gör DU här?"
dubious,en,1,Felix_PyjamasParty.eng.mtf,"Dude, no need to sound so dubious"
due,en,1,Felix_TryFindLodge.eng.mtf,She'll be here in due time
duger,sv,1,Fib_AfterStalking.eng.mtf,Men den duger
duh,en,1,Emma_AfterPyjamas.eng.mtf,"My hamster, duh!"
duktig,sv,1,Felix_AfterPyjamas.eng.mtf,"Hank på hotellet är duktig, han kanske kan lära dig ett och annat?"
dull,en,1,Hank_FirstLecture.eng.mtf,It's crazy dull
dummer,sv,1,GottaGoToWork.eng.mtf,"Bar Yvonne menar jag, dummer"
dumt,sv,1,Hank_AfterGhostVisit.eng.mtf,Det låter dumt men jag har sett konstiga saker på natten
dyka,sv,1,Felix_TryFindLodge.eng.mtf,"Men vänta på henne här då, hon lär väl dyka upp"
dyker,sv,1,Hank_AfterGhostVisit.eng.mtf,Men tänk om han dyker upp igen!
dyr,sv,1,Gunnar_LookForModifier.eng.mtf,...helst inte för dyr då
dyrbara,sv,1,Felix_TryFindLodge.eng.mtf,Är de verkligen så dyrbara?
dyrt,sv,1,Gunnar_LookForModifier.eng.mtf,Känns lite dyrt...
Dyrt,sv,1,Hank_CanSellSoda.eng.mtf,Dyrt!
därifrån,sv,1,Gunnar_FirstDay.eng.mtf,"Jag har inte hittat på någon därifrån än, det är därför jag frågar runt ju!"
dåliga,sv,1,Felix_Trial1.eng.mtf,Alla är väl dåliga i början..?
Dåren,sv,1,GetToKnowHankSnippet.eng.mtf,Dåren
Dårskap,sv,1,Gunnar_LookForModifier.eng.mtf,Dårskap är vad det är
each,en,1,Felix_AfterStalking.eng.mtf,"Absolutely, I hope we'll see each other again soon"
easiest,en,1,Hank_AfterStalking.eng.mtf,"And the computers of course, they're the easiest to reprogram"
Easy,en,1,Gunnar_LookForModifier.eng.mtf,"Easy, I have an important message"
eat,en,1,Fib_AfterStalking.eng.mtf,Just don't eat it!
editions,sv,1,Felix_TryFindLodge.eng.mtf,"Mm, mycket gamla special editions och sånt"
editions,en,1,Felix_TryFindLodge.eng.mtf,"Mm, like very old special editions and the sorts, you know"
Eeh,en,1,Fib_AfterStalking.eng.mtf,Eeh... a little bit
efterforskningar,sv,1,Frank_AfterGhostVisit.eng.mtf,Jag har gjort en del efterforskningar på så kallade spöken
efteråt,sv,1,Fib_AfterStalking.eng.mtf,Och sen direkt efteråt har du något du vill testa
EH,en,1,GetToKnowDorian.eng.mtf,EH?!
eh,en,1,Gunnar_FirstDay.eng.mtf,"If you were in charge, eh?"
Ehh,en,1,GiveEvenMoreFiles.eng.mtf,Ehh... I don't know where they are now
Ehh,sv,1,Gunnar_LookForModifier.eng.mtf,Ehh...
Ehhh,sv,1,Gunnar_Intrude.eng.mtf,Ehhh...
ehm,sv,1,Hank_SecondLecture.eng.mtf,"Ok, ehm jag vet inte"
elders,en,1,George_HookOnLongson.eng.mtf,Is this how you adress your elders?
election,en,1,George_GamblingTonight.eng.mtf,Don't forget to vote for me in the next election!
elevator,en,1,Elsa_Arrival.eng.mtf,The elevator is acting funny
Elsa's,en,1,Felix_CasinoHeist.eng.mtf,I think Elsa's house is the tallest one
Elsas,sv,1,Felix_CasinoHeist.eng.mtf,Elsas hus är det högsta tror jag
elsewhere,en,1,Frank_DidYouStealTheFiles.eng.mtf,Been too much going on elsewhere
elskåp,sv,1,Frank_AfterGhostVisit.eng.mtf,Och elskåp
elskåpet,sv,1,Hank_AfterGhostVisit.eng.mtf,Har du grejat något med det här elskåpet här?
Emma,sv,1,Emma_PyjamasParty.eng.mtf,Emma
Emma's,en,1,Emma_PyjamasParty.eng.mtf,You're taking Emma's seat?
Emmas,sv,1,Emma_PyjamasParty.eng.mtf,Tar du Emmas plats?
emo,en,1,Felix_AfterPyjamas.eng.mtf,"Fuck dude, I'm sick of all this emo talk all the time"
empty,en,1,GetToKnowDorian.eng.mtf,"After writing, I am completely empty"
enclosing,en,1,Hank_SecondLecture.eng.mtf,"If you want to get real crazy, try enclosing your loop in another loop"
encryption,en,1,Frank_HackerTrial1.eng.mtf,I specialize in cracking encryption and other security measures
ends,en,1,Fib_AfterStalking.eng.mtf,"Fine thanks, work never ends"
energy,en,1,GetInvitedToYouShouldTryToo.eng.mtf,Not sure I have the energy... have a bunch of cans to sell
enigma,en,1,Hank_TryFindLodge.eng.mtf,"I don't know... she's an enigma, that's for sure"
Enjoy,en,1,Harry_TryFindLodge.eng.mtf,Enjoy the weather instead
enkel,sv,1,Frank_CasinoHeist.eng.mtf,"Alltså, principen för att ta bort spärrarna är mycket enkel"
enligt,sv,1,Felix_AfterGhostVisit.eng.mtf,"Men enligt Albert så hälsade hon på honom på nätterna, utanför datorn"
ensamt,sv,1,Felix_CasinoHeist.eng.mtf,Lite ensamt bara
entertainment,en,1,Felix_PyjamasParty.eng.mtf,"Nah man, I've got me some good entertainment on the computer here"
enthusiastic,en,1,Fib_AfterStalking.eng.mtf,"Heh, it's great that you're so enthusiastic"
entirely,en,1,Gunnar_LookForModifier.eng.mtf,It depends entirely on the software you use
entrance,en,1,Felix_PyjamasParty.eng.mtf,"Yeah, right across from the entrance there"
entusiastisk,sv,1,Fib_AfterStalking.eng.mtf,"Hehe, roligt att du är entusiastisk"
equal,en,1,Hank_SecondLecture.eng.mtf,"And then the code checks if it's equal to my name, 'Hank'"
equals,en,1,Hank_FirstLecture.eng.mtf,Right after the equals sign
erasing,en,1,Hank_FirstLecture.eng.mtf,Start by erasing everything and then hitting 'COMPILE'
Ernest,en,1,George_InvestigateMayor.eng.mtf,Eh... Ernest
error,en,1,Hank_FirstLecture.eng.mtf,"Ok, so why was there an error before?"
errors,en,1,Hank_FirstLecture.eng.mtf,That means there are no longer any errors in it
Especially,en,1,Hank_AfterStalking.eng.mtf,Especially if you've never seen one before
essential,en,1,GetToKnowDorian.eng.mtf,Good? It's essential!
estimate,en,1,Gunnar_LookForModifier.eng.mtf,By my estimate most programmers do more harm than good
Ett,sv,1,Frank_AfterGhostVisit.eng.mtf,Ett spöke
evaluate,en,1,Fib_AfterStalking.eng.mtf,And then afterwards something you want to evaluate
evaluator,sv,1,Elsa_AfterStalking.eng.mtf,"Ok, jag försöker bygga en metacirculär evaluator"
evaluator,en,1,Elsa_AfterStalking.eng.mtf,"OK, I'm trying to build a metacircular evaluator"
evenin,en,1,George_HookOnLongson.eng.mtf,Good evenin'
eventuella,sv,1,Frank_AfterGhostVisit.eng.mtf,Och deras eventuella sammankoppling med överdriven datoranvändning
ever,en,1,Fib_AfterStalking.eng.mtf,You gotta work hard if you ever want to get good at it!
ever-darkening,en,1,Gunnar_FirstDay.eng.mtf,It's one of the few bright sparks in an ever-darkening life
Everybody's,en,1,Felix_AfterPyjamas.eng.mtf,Everybody's got one!
everyday,en,1,Hank_AfterStalking.eng.mtf,Things that make everyday life much more convenient!
EVERYONE,en,1,Harry_TryFindLodge.eng.mtf,Not EVERYONE
everyone'd,en,1,Hank_AfterStalking.eng.mtf,"Come on, it's not as hard as everyone'd make you think"
Everyone's,en,1,GoWithPixieToBar.eng.mtf,Everyone's growing old and boring...
Everything's,en,1,Gunnar_FirstDay.eng.mtf,Everything's ruined
everywhere,en,1,GetInvitedToYouShouldTryToo.eng.mtf,But now there are musts and shoulds everywhere you look
exact,en,1,Hank_FirstLecture.eng.mtf,Three 'variables' to be exact
examples,en,1,GetToKnowDorian.eng.mtf,What makes you say that? Do you have any examples?
Except,en,1,Felix_AfterPyjamas.eng.mtf,"Except for me, that is"
except,en,1,Felix_AfterStalking.eng.mtf,"Mm, except for that Pixie business"
excessive,en,1,Frank_AfterGhostVisit.eng.mtf,And a potential link to excessive computer use
execute,en,1,Hank_FirstLecture.eng.mtf,Then you execute the code by pressing your hand to the cube
executing,en,1,Hank_SecondLecture.eng.mtf,Try executing the code!
exercise,en,1,Elsa_AfterStalking.eng.mtf,"Nothing special really, just a fun exercise"
experience,en,1,Felix_AfterGhostVisit.eng.mtf,It sure sounds a bit like my experience
experienced,en,1,Felix_AfterGhostVisit.eng.mtf,Check if anyone else has experienced something similar
experiment,sv,1,Gunnar_CanSellSoda.eng.mtf,Har lite experiment jag tänkt göra länge
experimentell,sv,1,Felix_AfterGhostVisit.eng.mtf,Jag visste inte att du var så experimentell
experimentera,sv,1,Frank_CasinoHeist.eng.mtf,Alla modeller är lite olika så du kanske måste experimentera för att få det att 
expert,en,1,Frank_AfterGhostVisit.eng.mtf,But Araki's the expert on it
experten,sv,1,Frank_AfterGhostVisit.eng.mtf,Men det är Araki som är experten på det här
exploiting,en,1,Felix_AfterStalking.eng.mtf,"Spying on, exploiting people, you name it!"
export,en,1,Harry_Arrival.eng.mtf,Dorisburg has a booming export industry Dorisburg
exportin,en,1,Harry_CanSellSoda.eng.mtf,Lots of exportin' from Dorisburg right now
express,en,1,GetToKnowDorian.eng.mtf,"I have to express myself, lest I perish"
extremely,en,1,Hank_SecondLecture.eng.mtf,"Yeah, it's extremely useful in almost every program"
extremt,sv,1,Hank_SecondLecture.eng.mtf,"Ja, det är extremt användbart i nästan alla program"
eyes,en,1,Fib_Arrival.eng.mtf,Keep your eyes open!
fabriken,sv,1,Frank_FactoryMission.eng.mtf,Hoppas du får chans att skriva en loop där inne på fabriken
fabulously,en,1,Emma_CanSellSoda.eng.mtf,"Yes, but not just any soda! It's fabulously delicious"
factory,en,1,Frank_FactoryMission.eng.mtf,I hope you have the opportunity to write a loop in something in the factory
fail,en,1,Felix_AfterPyjamas.eng.mtf,"Otherwise you've got no chance, you'll fail the test"
Failing,en,1,Frank_CasinoHeist.eng.mtf,Failing at something is the best way to learn
failure,en,1,Felix_Trial1.eng.mtf,Total failure
fall,en,1,Felix_CasinoHeist.eng.mtf,"Lots of worn down houses about to fall over, there"
fallfärdiga,sv,1,Felix_CasinoHeist.eng.mtf,Ligger massa fallfärdiga kåkar där
falskt,sv,1,Hank_SecondLecture.eng.mtf,Med hjälp av 'if' kan man kontrollera om någonting är sant eller falskt
fanbärare,sv,1,GetToKnowDorian.eng.mtf,Diktkonsten har valt mig att vara dess fanbärare
fancy,en,1,Gunnar_LookForModifier.eng.mtf,I don't particularly fancy the connotations of the word
fanns,sv,1,Felix_AfterGhostVisit.eng.mtf,"Alltså, grejen var ju bara att det kom fram att den här tjejen bara fanns på int"
Fantastic,en,1,Felix_AfterPyjamas.eng.mtf,Fantastic!
fantastiska,sv,1,Fib_AfterStalking.eng.mtf,Ja det är verkligen fantastiska apparater
fara,sv,1,Felix_AfterGhostVisit.eng.mtf,Tror du att jag är i fara?
farewell,en,1,GetToKnowDorian.eng.mtf,"Oh well... farewell then, my newfound friend"
farlig,sv,1,Hank_AfterStalking.eng.mtf,Jo den är lite farlig... 
farliga,sv,1,Felix_PyjamasParty.eng.mtf,De är inte farliga
farväl,sv,1,GetToKnowDorian.eng.mtf,Jaha... farväl då min nyfunne vän
Fasen,sv,1,Felix_TryFindLodge.eng.mtf,Fasen vad schysst
fattade,sv,1,Hank_AfterGhostVisit.eng.mtf,Jag fattade inte alls vad han snackade om tyvärr
fattiga,sv,1,Felix_CasinoHeist.eng.mtf,"Sitter i ett hus i de fattiga kvarteren, norr om hamnen"
fattigmanskvarteren,sv,1,Hank_AfterStalking.eng.mtf,"Ja exakt, precis bredvid bron över till fattigmanskvarteren"
fear,en,1,GetInvitedToBarYvonne.eng.mtf,In that case you have to try to conquer your fear!
fega,sv,1,Felix_AfterStalking.eng.mtf,Lite fega verkar ni
fegisar,sv,1,Felix_AfterStalking.eng.mtf,Vi är ju inga fegisar
fellow,en,1,Felix_PyjamasParty.eng.mtf,"Fib who takes care of the park is a cool fellow, he should be able to help you g"
felt,en,1,Felix_CrazyParty.eng.mtf,"Yes, it felt super weird!"
Fest,sv,1,Felix_OLD_GotHackdev.eng.mtf,Fest ikväll?
festen,sv,1,Felix_PyjamasParty.eng.mtf,Glöm inte bort festen hos mig ikväll bara!
festligt,sv,1,Felix_AfterGhostVisit.eng.mtf,Fan va festligt!
festplats,sv,1,Felix_PyjamasParty.eng.mtf,"Det är en uteplats ovanpå, min lilla festplats som jag ordnat"
fet,sv,1,Felix_DiscoBall.eng.mtf,"Ja, visst är den fet!"
fiber,en,1,GetToKnowDorian.eng.mtf,Every fiber of my being demands it be
Fick,sv,1,Felix_AfterGhostVisit.eng.mtf,Fick ni träffa henne?
fiddle,en,1,Hank_OldStuffAboutHackingDevice.eng.mtf,Please don't fiddle around with it at the hotel!
fiddling,en,1,Hank_AfterGhostVisit.eng.mtf,Have you been fiddling with this fuse box?
fierce,en,1,FoundServerBasement.eng.mtf,Sets Babcia off something fierce
fight,en,1,Felix_DiscoBall.eng.mtf,I've got this friend who always says he wants to fight that stuff
fighting,en,1,Felix_AfterStalking.eng.mtf,Our organization is fighting the ministry and all their wrongdoings!
Figured,en,1,Felix_AfterStalking.eng.mtf,Figured as much
fik,sv,1,Hank_FirstDay.eng.mtf,"Du kan ju gå till hamnen, det finns ett trevligt fik för dem som arbetar där"
fikar,sv,1,Felix_AfterStalking.eng.mtf,Mycket snygga tjejer som sitter där och fikar hela dagarna
filer,sv,1,GiveEvenMoreFiles.eng.mtf,Den här kan väl inte ha några filer på sig?
files,en,1,GiveEvenMoreFiles.eng.mtf,"That thing doesn't have any files on it, right?"
filial,sv,1,Gunnar_FirstDay.eng.mtf,Jag känner till att de har en filial här i staden
filled,en,1,George_GamblingTonight.eng.mtf,This place is filled with amateurs
finast,sv,1,Fib_AfterStalking.eng.mtf,"Nu på natten är det som finast, du får gå runt och kolla"
finds,en,1,Felix_Arrival.eng.mtf,"Dude, you should get out of here before somebody else finds you"
finish,sv,1,Gunnar_LookForModifier.eng.mtf,Rätt snygg finish om jag får säga det själv
finna,sv,1,GetToKnowDorian.eng.mtf,Goda vänner är svåra att finna
fire,en,1,Felix_TryFindLodge.eng.mtf,"I'm seriously not allowed to let anyone past here, the boss would fire me immedi"
five,en,1,Fib_AfterStalking.eng.mtf,"Two is greater than five, that is"
fixade,sv,1,Hank_FixTheDoor.eng.mtf,"Va, den fixade jag ju förra veckan!"
fixat,sv,1,Felix_AfterPyjamas.eng.mtf,Nu har jag fixat en modifierare
fjäskar,sv,1,Felix_AfterPyjamas.eng.mtf,En gammal sur gubbe som alla fjäskar för
flocken,sv,1,George_InvestigateMayor.eng.mtf,"Ledaren för flocken, så att säga. Höhö."
floden,sv,1,GetToKnowHankSnippet.eng.mtf,Vad kallas den här floden här?
floppies,en,1,Hank_FirstLecture.eng.mtf,I have all of it on floppies somewhere in the boat...
flummiga,sv,1,Hank_AfterStalking.eng.mtf,"Alltså, det är ju flummiga grejer antar jag"
flummigt,sv,1,Felix_AfterGhostVisit.eng.mtf,Ja det var riktigt flummigt
Flummigt,sv,1,Hank_SecondLecture.eng.mtf,Flummigt
flytta,sv,1,Felix_AfterGhostVisit.eng.mtf,Och att de skulle flytta ihop...
flyttade,sv,1,Elsa_AfterStalking.eng.mtf,Varför var det ingen som berättade det här innan jag flyttade hit?
focus,en,1,Elsa_Arrival.eng.mtf,I'll leave you alone so that you can focus
Folk,sv,1,George_GamblingTonight.eng.mtf,Folk som spelar bort alla sina pengar
fontän,sv,1,GetInvitedToBarYvonne.eng.mtf,Det är liksom som ett torg med en fontän i mitten
fontänen,sv,1,Hank_FirstDay.eng.mtf,Varför är fontänen trasig?
fool,en,1,GetToKnowHankSnippet.eng.mtf,The fool
fooled,en,1,Hank_CanSellSoda.eng.mtf,Have you fooled around enough already or was there something else?
foreign,en,1,Elsa_AfterStalking.eng.mtf,We get a lot of foreign bureaucrats visiting
forskade,sv,1,Elsa_AfterStalking.eng.mtf,Men det är en slags apparat som de forskade fram i alla fall
forskar,sv,1,Hank_AfterStalking.eng.mtf,Vad forskar de om?
forskning,sv,1,Hank_AfterStalking.eng.mtf,"Men samtidigt har de ju lett till mycket bra också, deras forskning och så"
forskningen,sv,1,Hank_FirstLecture.eng.mtf,Kanske hon som leder forskningen på ministeriet?
fortsätta,sv,1,Frank_HackerTrial1.eng.mtf,"Men du, jag måste fortsätta jobba här nu"
fortunate,en,1,Fib_CanSellSoda.eng.mtf,"We've had very fortunate weather lately, both rain and sun"
Found,en,1,Emma_Arrival.eng.mtf,Found it?
foxy,en,1,Felix_PyjamasParty.eng.mtf,They're pretty fucking foxy
fracture,en,1,GetToKnowDorian.eng.mtf,A fracture
framför,sv,1,Frank_CasinoHeist.eng.mtf,Du kanske får lägga ner den framför dig så du inte tappar den
framtid,sv,1,Fib_AfterStalking.eng.mtf,"Äsch, du kan låna den på obestämd framtid"
Frank's,en,1,Frank_DidYouStealTheFiles.eng.mtf,Frank's my name
freak,en,1,George_HookOnLongson.eng.mtf,"You perverted freak, I know a thing or two about you!"
frequent,en,1,Felix_DiscoBall.eng.mtf,Do you frequent the gym?
frequented,en,1,Hank_FirstDay.eng.mtf,"Maybe try the harbor, you'll find a nice place there frequented by the dock work"
fresh,en,1,Gunnar_CanSellSoda.eng.mtf,Do you have any cans fresh from the bottling line?
fri,sv,1,Frank_HackerTrial1.eng.mtf,Kunskap bör vara fri
FRIEND,en,1,GetToKnowDorian.eng.mtf,MY FRIEND!
friendly,en,1,Hank_FirstLecture.eng.mtf,"I think he likes to share his knowledge, he's a friendly sort"
front,en,1,Frank_CasinoHeist.eng.mtf,You might have to put it down in front of you so you don't drop it
fräck,sv,1,Gunnar_Arrival.eng.mtf,Vilken oerhört fräck fråga
frände,sv,1,GetToKnowDorian.eng.mtf,Farväl min nyvunne frände
Fuckin,en,1,Felix_YouAreMemberNow.eng.mtf,Fuckin'
Fucking,en,1,Frank_ClubDotGig1.eng.mtf,Fucking crap
